model,descriptor,pca_components,n_train,property,metric,mean,std,config,cv,relative_std
gp,soap,50,100,eps_electronic,R2,-0.0008352087590093,3.309285292441557e-07,gp_soap_pca50_n100,,0.0396222484561159
gp,soap,50,100,eps_electronic,RMSE,84702.13147890713,0.0140034805465883,gp_soap_pca50_n100,1.653261883979331e-07,1.6532618839793286e-05
gp,soap,50,100,eps_electronic,Spearman,0.6807228618221528,0.0527832503739284,gp_soap_pca50_n100,0.0775399995126337,7.753999950124295
gp,soap,50,100,eps_total,R2,-0.0008365666242606,5.573967133425842e-07,gp_soap_pca50_n100,,0.0666290801651523
gp,soap,50,100,eps_total,RMSE,95033.95387853104,0.0264636700080728,gp_soap_pca50_n100,2.7846542133664884e-07,2.7846542133664852e-05
gp,soap,50,100,eps_total,Spearman,0.2870771494191512,0.0672672168291425,gp_soap_pca50_n100,0.2343175587651109,23.431755868348915
gp,soap,50,100,last phdos peak,R2,0.5128154528220552,0.0361842738295372,gp_soap_pca50_n100,0.0705600301832031,7.056003016944379
gp,soap,50,100,last phdos peak,RMSE,337.51497990786186,12.426894080603512,gp_soap_pca50_n100,0.0368187927066109,3.681879270660001
gp,soap,50,100,last phdos peak,Spearman,0.8248181808801036,0.0375732214529851,gp_soap_pca50_n100,0.0455533380858475,4.555333808032469
gp,mace,50,100,eps_electronic,R2,-0.0008377135296013,1.9980842791757417e-07,gp_mace_pca50_n100,,0.023851638657553
gp,mace,50,100,eps_electronic,RMSE,84702.23747002079,0.0084550272355692,gp_mace_pca50_n100,9.982058901999777e-08,9.982058901999764e-06
gp,mace,50,100,eps_electronic,Spearman,0.5552054246043585,0.0132553271102924,gp_mace_pca50_n100,0.0238746354463993,2.387463544209917
gp,mace,50,100,eps_total,R2,-0.0008383599067283,6.635189572795519e-07,gp_mace_pca50_n100,,0.0791448723644314
gp,mace,50,100,eps_total,RMSE,95034.03901862762,0.0315020284227021,gp_mace_pca50_n100,3.314815275453818e-07,3.314815275453814e-05
gp,mace,50,100,eps_total,Spearman,0.4484092002191931,0.0178239532921801,gp_mace_pca50_n100,0.0397493032780489,3.974930326918447
gp,mace,50,100,last phdos peak,R2,0.502990268379852,0.2498797301766685,gp_mace_pca50_n100,0.496788399070899,49.67883989721321
gp,mace,50,100,last phdos peak,RMSE,332.72273473842665,75.2786029089382,gp_mace_pca50_n100,0.2262502529865271,22.625025298645916
gp,mace,50,100,last phdos peak,Spearman,0.7194596326486735,0.0678052952303567,gp_mace_pca50_n100,0.0942447528025069,9.424475278940756
gp,orb,50,100,eps_electronic,R2,-0.0008337915331623,3.1840948216354275e-06,gp_orb_pca50_n100,,0.3818813592023217
gp,orb,50,100,eps_electronic,RMSE,84702.07150784314,0.13473734762702,gp_orb_pca50_n100,1.5907208079857143e-06,0.0001590720807985
gp,orb,50,100,eps_electronic,Spearman,0.7878457666696703,0.1074941535873372,gp_orb_pca50_n100,0.1364406056806389,13.64406056633208
gp,orb,50,100,eps_total,R2,-0.0008381635842904,7.332054714805265e-07,gp_orb_pca50_n100,,0.0874775995695002
gp,orb,50,100,eps_total,RMSE,95034.0296977831,0.034810552801741,gp_orb_pca50_n100,3.662956618007438e-07,3.662956618007434e-05
gp,orb,50,100,eps_total,Spearman,0.5375249477114499,0.0220469324464855,gp_orb_pca50_n100,0.0410156450232716,4.101564501564122
gp,orb,50,100,last phdos peak,R2,0.3768731659914258,0.388964817576525,gp_orb_pca50_n100,1.0320841404383094,103.20841401644547
gp,orb,50,100,last phdos peak,RMSE,355.77258889723595,139.0200413368789,gp_orb_pca50_n100,0.3907553467449244,39.07553467448147
gp,orb,50,100,last phdos peak,Spearman,0.7495927602426945,0.0848226784624252,gp_orb_pca50_n100,0.1131583480541651,11.315834803906917
gp,uma,50,100,eps_electronic,R2,-0.0008333181371336,5.750617783425643e-07,gp_uma_pca50_n100,,0.0690086635233891
gp,uma,50,100,eps_electronic,RMSE,84702.0514758349,0.0243341774676217,gp_uma_pca50_n100,2.872914769315136e-07,2.8729147693151324e-05
gp,uma,50,100,eps_electronic,Spearman,0.6523700289191512,0.0244046020761556,gp_uma_pca50_n100,0.0374091405097031,3.740914050396875
gp,uma,50,100,eps_total,R2,-0.0008382028113862,6.901845323761593e-07,gp_uma_pca50_n100,,0.0823409848618574
gp,uma,50,100,eps_total,RMSE,95034.0315601773,0.0327680380401707,gp_uma_pca50_n100,3.448031984144688e-07,3.448031984144684e-05
gp,uma,50,100,eps_total,Spearman,0.449616629697473,0.0447740044231715,gp_uma_pca50_n100,0.0995826254320217,9.958262540987343
gp,uma,50,100,last phdos peak,R2,0.4900866968848274,0.0270383354380431,gp_uma_pca50_n100,0.055170514951556,5.517051494029877
gp,uma,50,100,last phdos peak,RMSE,345.41273565595486,9.088872919688171,gp_uma_pca50_n100,0.026313079922858,2.631307992285041
gp,uma,50,100,last phdos peak,Spearman,0.762894142172376,0.0171973495164652,gp_uma_pca50_n100,0.0225422487417388,2.2542248738784036
gp,soap,10,100,eps_electronic,R2,-0.0008361978650059,6.226335167431936e-07,gp_soap_pca10_n100,,0.0744600612294961
gp,soap,10,100,eps_electronic,RMSE,84702.1733336295,0.026347168782243,gp_soap_pca10_n100,3.110565850354907e-07,3.110565850354903e-05
gp,soap,10,100,eps_electronic,Spearman,0.3439454234955434,0.0420179255929862,gp_soap_pca10_n100,0.1221645142591369,12.216451422361834
gp,soap,10,100,eps_total,R2,-0.0008387403400929,2.3471746066222267e-06,gp_soap_pca10_n100,,0.2798451695452112
gp,soap,10,100,eps_total,RMSE,95034.057080483,0.1114372074042356,gp_soap_pca10_n100,1.1726028628858914e-06,0.0001172602862885
gp,soap,10,100,eps_total,Spearman,0.13388593038203,0.0389169016511164,gp_soap_pca10_n100,0.2906720783884531,29.06720781713488
gp,soap,10,100,last phdos peak,R2,0.4229046426801174,0.0183261459371324,gp_soap_pca10_n100,0.0433339908992065,4.3333990888959795
gp,soap,10,100,last phdos peak,RMSE,367.54453742195864,5.811861464621172,gp_soap_pca10_n100,0.0158126726774036,1.581267267739936
gp,soap,10,100,last phdos peak,Spearman,0.7979307428121002,0.0210584389764055,gp_soap_pca10_n100,0.0263913117348887,2.639131173158131
gp,mace,10,100,eps_electronic,R2,-0.0008345421825213,2.9551467867644645e-07,gp_mace_pca10_n100,,0.0354103902061911
gp,mace,10,100,eps_electronic,RMSE,84702.10327223646,0.0125049214217805,gp_mace_pca10_n100,1.4763413113354584e-07,1.4763413113354566e-05
gp,mace,10,100,eps_electronic,Spearman,0.7230814739932631,0.0111823295703754,gp_mace_pca10_n100,0.0154648265410815,1.5464826538942833
gp,mace,10,100,eps_total,R2,-0.0008364348363216,6.27525033314735e-07,gp_mace_pca10_n100,,0.0750237712540331
gp,mace,10,100,eps_total,RMSE,95033.94762159971,0.02979316619323,gp_mace_pca10_n100,3.1350024847813945e-07,3.1350024847813914e-05
gp,mace,10,100,eps_total,Spearman,0.3773292384906374,0.0538343287005422,gp_mace_pca10_n100,0.1426720307068862,14.26720306690752
gp,mace,10,100,last phdos peak,R2,0.0574862594522608,0.1089302240684774,gp_mace_pca10_n100,1.894891494182849,189.48914908865976
gp,mace,10,100,last phdos peak,RMSE,468.9542823370936,27.65421752672231,gp_mace_pca10_n100,0.0589699648095843,5.896996480957181
gp,mace,10,100,last phdos peak,Spearman,0.6377484824065439,0.0148925197338299,gp_mace_pca10_n100,0.0233517133237745,2.335171332011298
gp,orb,10,100,eps_electronic,R2,-0.0008327272038014,2.6077024129576304e-06,gp_orb_pca10_n100,,0.3131520248049354
gp,orb,10,100,eps_electronic,RMSE,84702.02646996785,0.1103469686267188,gp_orb_pca10_n100,1.3027665715393914e-06,0.0001302766571539
gp,orb,10,100,eps_electronic,Spearman,0.7516050969000424,0.023202063898058,gp_orb_pca10_n100,0.0308700193675558,3.087001936344864
gp,orb,10,100,eps_total,R2,-0.0008404600326162,1.8078946806002536e-06,gp_orb_pca10_n100,,0.2151077261657379
gp,orb,10,100,eps_total,RMSE,95034.13872667323,0.0858337286849492,gp_orb_pca10_n100,9.031883682537994e-07,9.031883682537984e-05
gp,orb,10,100,eps_total,Spearman,0.4810384155768717,0.0331407769837313,gp_orb_pca10_n100,0.0688942419369732,6.889424192265131
gp,orb,10,100,last phdos peak,R2,0.5965231570349376,0.0630422363620794,gp_orb_pca10_n100,0.1056827980919223,10.568279807420588
gp,orb,10,100,last phdos peak,RMSE,306.45904687491566,23.53889599629263,gp_orb_pca10_n100,0.0768092710472348,7.680927104720974
gp,orb,10,100,last phdos peak,Spearman,0.8268453503350927,0.0346883844821784,gp_orb_pca10_n100,0.041952687365443,4.195268736036925
gp,uma,10,100,eps_electronic,R2,-0.000831603254145,2.3662309985068072e-06,gp_uma_pca10_n100,,0.28453841446318
gp,uma,10,100,eps_electronic,RMSE,84701.9789091656,0.1001290291289378,gp_uma_pca10_n100,1.1821332915529184e-06,0.0001182133291552
gp,uma,10,100,eps_electronic,Spearman,0.590728596585571,0.0252639887549301,gp_uma_pca10_n100,0.0427675059256597,4.276750591842
gp,uma,10,100,eps_total,R2,-0.0008404142302744,2.4303364309678076e-06,gp_uma_pca10_n100,,0.2891831259200791
gp,uma,10,100,eps_total,RMSE,95034.13655207652,0.1153855092283415,gp_uma_pca10_n100,1.214148025274191e-06,0.0001214148025274
gp,uma,10,100,eps_total,Spearman,0.245109092401874,0.0552838542729854,gp_uma_pca10_n100,0.2255479538977833,22.55479538057639
gp,uma,10,100,last phdos peak,R2,0.4034408700659641,0.0770185077576037,gp_uma_pca10_n100,0.190904079066186,19.090407901886707
gp,uma,10,100,last phdos peak,RMSE,372.9513373943415,24.235682155319495,gp_uma_pca10_n100,0.0649834971088836,6.498349710886626
gp,uma,10,100,last phdos peak,Spearman,0.7297132061435352,0.0337266974453717,gp_uma_pca10_n100,0.0462191134289786,4.621911342264473
gp,soap,25,100,eps_electronic,R2,-0.000836243815185,4.0549674192817273e-07,gp_soap_pca25_n100,,0.0484902472310923
gp,soap,25,100,eps_electronic,RMSE,84702.17527804594,0.017158877648929,gp_soap_pca25_n100,2.025789490364651e-07,2.0257894903646486e-05
gp,soap,25,100,eps_electronic,Spearman,0.4199549264511603,0.0559249012054781,gp_soap_pca25_n100,0.1331688180873907,13.316881805568045
gp,soap,25,100,eps_total,R2,-0.0008361936015957,6.518429204141653e-07,gp_soap_pca25_n100,,0.0779535793166416
gp,soap,25,100,eps_total,RMSE,95033.93616843432,0.0309477205685364,gp_soap_pca25_n100,3.256491503591508e-07,3.2564915035915035e-05
gp,soap,25,100,eps_total,Spearman,0.2208824823397537,0.0298785896111073,gp_soap_pca25_n100,0.1352691679965326,13.526916793529232
