model,descriptor,pca_components,n_train,property,metric,mean,std,config,cv,relative_std
mtgp_2,mace,10,100,elastic_anisotropy,R2,-0.0084563592195817,0.0031164337925978,mtgp_2_mace_pca10_n100,,36.85313826934162
mtgp_2,mace,10,100,elastic_anisotropy,RMSE,20.06752895794067,0.0309903236618804,mtgp_2_mace_pca10_n100,0.0015443019280965,0.1544301928088818
mtgp_2,mace,10,100,elastic_anisotropy,Spearman,0.0347467230713899,0.0421703182193739,mtgp_2_mace_pca10_n100,1.213648784454627,121.3648780961783
mtgp_2,mace,10,100,G_Reuss,R2,0.3923523983960257,0.0433871655249341,mtgp_2_mace_pca10_n100,0.1105821340771841,11.05821340489998
mtgp_2,mace,10,100,G_Reuss,RMSE,34.45765149662937,1.247463873525986,mtgp_2_mace_pca10_n100,0.0362028118384101,3.620281183830512
mtgp_2,mace,10,100,G_Reuss,Spearman,0.6667296052030354,0.0414565494767542,mtgp_2_mace_pca10_n100,0.0621789540365913,6.217895402726533
mtgp_2,mace,10,100,G_VRH,R2,0.4236795207111191,0.0474726116329095,mtgp_2_mace_pca10_n100,0.1120483981695167,11.204839814307029
mtgp_2,mace,10,100,G_VRH,RMSE,33.4428311823303,1.392517850083799,mtgp_2_mace_pca10_n100,0.0416387548796868,4.163875487956233
mtgp_2,mace,10,100,G_VRH,Spearman,0.7007756542410223,0.0400743238759991,mtgp_2_mace_pca10_n100,0.0571856679573175,5.718566794915725
mtgp_2,mace,10,100,G_Voigt,R2,0.4306783787781993,0.0529520559625154,mtgp_2_mace_pca10_n100,0.1229503466432102,12.295034661466216
mtgp_2,mace,10,100,G_Voigt,RMSE,33.86652102482531,1.5928268484585737,mtgp_2_mace_pca10_n100,0.0470324910932238,4.703249109308494
mtgp_2,mace,10,100,G_Voigt,Spearman,0.7125539552558247,0.0393920642426822,mtgp_2_mace_pca10_n100,0.0552829213172207,5.528292130946235
mtgp_2,mace,10,100,K_Reuss,R2,0.62392420656072,0.1209049781011785,mtgp_2_mace_pca10_n100,0.1937815151741705,19.37815151431121
mtgp_2,mace,10,100,K_Reuss,RMSE,44.6620635025951,7.374592613834825,mtgp_2_mace_pca10_n100,0.1651198362880461,16.51198362876764
mtgp_2,mace,10,100,K_Reuss,Spearman,0.8282893721136706,0.0452341163874378,mtgp_2_mace_pca10_n100,0.0546114895474357,5.4611489540842415
mtgp_2,mace,10,100,K_VRH,R2,0.6353068287015289,0.1213522862152224,mtgp_2_mace_pca10_n100,0.1910136657325848,19.10136657025185
mtgp_2,mace,10,100,K_VRH,RMSE,43.4888113227577,7.445536922552226,mtgp_2_mace_pca10_n100,0.1712058043457255,17.12058043453318
mtgp_2,mace,10,100,K_VRH,Spearman,0.8370781429987408,0.0448085390384836,mtgp_2_mace_pca10_n100,0.0535296966158522,5.352969660945744
mtgp_2,mace,10,100,K_Voigt,R2,0.6327611847758108,0.1191791899358827,mtgp_2_mace_pca10_n100,0.1883478203204076,18.834782029064165
mtgp_2,mace,10,100,K_Voigt,RMSE,43.69694773976407,7.282268749169632,mtgp_2_mace_pca10_n100,0.166653945546471,16.665394554608966
mtgp_2,mace,10,100,K_Voigt,Spearman,0.8364601343355013,0.0439480677235414,mtgp_2_mace_pca10_n100,0.0525405406899093,5.2540540683628
mtgp_2,mace,10,100,poisson_ratio,R2,0.0910635432690548,0.0651866350046111,mtgp_2_mace_pca10_n100,0.7158367955440935,71.58367947580086
mtgp_2,mace,10,100,poisson_ratio,RMSE,0.0588956837389436,0.0020905876960047,mtgp_2_mace_pca10_n100,0.0354964500500796,3.549644998980962
mtgp_2,mace,10,100,poisson_ratio,Spearman,0.396487528249266,0.070192143858184,mtgp_2_mace_pca10_n100,0.1770349351671289,17.70349351224781
mtgp_2,soap,10,100,elastic_anisotropy,R2,-0.0051142661988591,0.0025508974421953,mtgp_2_soap_pca10_n100,,49.878072300700474
mtgp_2,soap,10,100,elastic_anisotropy,RMSE,20.03425656989699,0.0254012437638821,mtgp_2_soap_pca10_n100,0.0012678905092015,0.1267890509195267
mtgp_2,soap,10,100,elastic_anisotropy,Spearman,0.0083038330293677,0.0338986714840479,mtgp_2_soap_pca10_n100,4.082292040815413,408.2291991653875
mtgp_2,soap,10,100,G_Reuss,R2,-0.1643659745953036,0.2460936813409671,mtgp_2_soap_pca10_n100,,149.72300793833256
mtgp_2,soap,10,100,G_Reuss,RMSE,47.49376586484886,4.740151280949542,mtgp_2_soap_pca10_n100,0.0998057575480201,9.980575754781002
mtgp_2,soap,10,100,G_Reuss,Spearman,0.2057165213881345,0.0467993284760777,mtgp_2_soap_pca10_n100,0.2274942632720263,22.749426316144
mtgp_2,soap,10,100,G_VRH,R2,-0.1674290875258978,0.2544501574397628,mtgp_2_soap_pca10_n100,,151.97488145447232
mtgp_2,soap,10,100,G_VRH,RMSE,47.389317807939975,4.8707987340605845,mtgp_2_soap_pca10_n100,0.1027826303345623,10.27826303343454
mtgp_2,soap,10,100,G_VRH,Spearman,0.2180151174105954,0.0469482167776904,mtgp_2_soap_pca10_n100,0.2153438593401355,21.534385924136085
mtgp_2,soap,10,100,G_Voigt,R2,-0.1667558185513082,0.2556577821316867,mtgp_2_soap_pca10_n100,,153.31266051128048
mtgp_2,soap,10,100,G_Voigt,RMSE,48.27886389935047,4.986799323147644,mtgp_2_soap_pca10_n100,0.1032915632303173,10.329156323010338
mtgp_2,soap,10,100,G_Voigt,Spearman,0.2206641278364788,0.04431740666552,mtgp_2_soap_pca10_n100,0.2008364798575735,20.083647976655893
mtgp_2,soap,10,100,K_Reuss,R2,-0.156621037324368,0.1685263682655066,mtgp_2_soap_pca10_n100,,107.60136124553998
mtgp_2,soap,10,100,K_Reuss,RMSE,79.18901078460854,5.573122502046222,mtgp_2_soap_pca10_n100,0.070377473425005,7.037747342491612
mtgp_2,soap,10,100,K_Reuss,Spearman,0.2102637360231667,0.0384690745890585,mtgp_2_soap_pca10_n100,0.1829562972514671,18.295629716445436
mtgp_2,soap,10,100,K_VRH,R2,-0.1578150616062328,0.1709001512178233,mtgp_2_soap_pca10_n100,,108.29140727768298
mtgp_2,soap,10,100,K_VRH,RMSE,78.41636066491762,5.588338854268079,mtgp_2_soap_pca10_n100,0.0712649606138661,7.12649606137753
mtgp_2,soap,10,100,K_VRH,Spearman,0.2170735601121944,0.0356771921411834,mtgp_2_soap_pca10_n100,0.1643553094294103,16.435530935369616
mtgp_2,soap,10,100,K_Voigt,R2,-0.1802360555611378,0.2165281427673278,mtgp_2_soap_pca10_n100,,120.13586403290071
mtgp_2,soap,10,100,K_Voigt,RMSE,79.11368547989487,6.926957088309499,mtgp_2_soap_pca10_n100,0.0875570016273587,8.755700162724803
mtgp_2,soap,10,100,K_Voigt,Spearman,0.2109585637452988,0.0432747580268139,mtgp_2_soap_pca10_n100,0.2051339242101674,20.51339241129285
mtgp_2,soap,10,100,poisson_ratio,R2,-0.1419747957415157,0.2097027408179642,mtgp_2_soap_pca10_n100,,147.70420311225675
mtgp_2,soap,10,100,poisson_ratio,RMSE,0.065807439110584,0.005735783841381,mtgp_2_soap_pca10_n100,0.0871601131863296,8.71601130538825
